time,Gli2,Hif1a,Rel,Aanat,Clock,Per1,Per2,Tef-1,Fos,Nfkb1,Arid3A,Atf1,Bach1,E2F6,Egr1,Stat3,Hdac1,Mafk,Mxi1,Phf8,Polr2A,Rcor1,Srebf1,Zmiz1
465,8.983444554,139.8802752,2.668176354,902.8935916,23.78508971,9.659083407,6.941503242,33.14690771,20.15457552,22.48491573,5.34700765,29.59705491,2.476095959,30.78509988,6.247544523,53.51068578,55.72929352,4.714860544,39.77640959,23.97093188,63.45728084,51.17340269,50.64759729,59.40628569
466,8.161067894,128.3495664,3.176311502,1777.819317,19.97051865,26.2311024,8.269319461,34.23399523,21.44185472,23.88098673,4.167066113,33.34543668,2.404376688,39.68941877,17.39922773,60.36257109,63.28747833,6.171768498,40.28279726,23.2894076,51.38434421,50.46407137,61.27531625,51.38733193
467,8.900555045,107.6462945,2.311965268,1089.614865,25.77517364,9.057104283,5.52489552,27.41023883,19.90918051,18.34062662,5.491156154,24.13716916,1.745884434,30.71740646,4.173639931,45.03500617,59.47205491,3.42155395,34.19231103,24.79887389,61.76503863,19.77858381,43.8637816,48.14881698
468,10.70119957,97.60451933,2.648974633,1266.157458,19.03315148,11.27333378,6.414624466,41.14218319,11.75946454,20.35007189,7.373399723,27.71815281,1.950368178,31.85214481,6.035988147,51.41757731,65.17779989,4.223101224,39.03960877,23.39873487,52.57109391,29.11173184,64.61361919,55.68363699
469,10.06630061,151.6410434,2.610668891,827.7728705,26.04764636,6.610583413,5.412407001,26.13709794,14.04640735,18.58294548,5.29166554,27.13699261,1.910075613,32.47052782,4.345396914,45.89695274,50.18645184,3.823679685,42.85337292,23.47846049,70.10265024,34.78184416,44.54669333,57.16975786
470,10.43660757,122.7527054,2.103688851,971.1326983,24.34712778,10.40429439,5.2646252,26.3419619,15.89779151,20.67934911,6.10429459,28.12423354,1.963950816,35.13256764,8.047469754,54.36206312,56.0472701,3.588411762,37.32302407,28.32532249,66.77669072,56.72382076,40.76069794,57.46654601
471,9.173081254,132.9761011,2.089493164,745.9957834,22.00925949,9.534733399,5.464055906,32.62136899,23.60170113,19.01548582,4.6345901,23.96360652,2.663025704,29.59582022,6.1774792,46.58244512,51.45547894,4.685404131,36.62679114,21.56800911,47.16862615,32.74411862,50.02013297,54.52176167
472,8.198398704,159.7508433,1.783103555,719.9281847,25.68653712,7.718701255,5.217937228,34.17130238,12.06261385,16.88495774,5.768573972,25.46137854,2.156063894,28.46183221,7.869943533,46.43358882,56.06747458,3.958031147,36.50309083,20.84817724,57.31968139,34.57351159,38.60176249,63.60911948
473,6.96930967,114.1362667,1.357971469,1048.370677,17.73020332,9.906207344,4.545993241,25.969818,21.55534008,18.09494348,5.189461057,25.15119968,1.638622672,34.02602974,4.703548942,38.77774473,65.74549618,5.149509957,36.51104044,19.92189201,40.90909904,24.42164739,50.45908896,45.07433707
474,7.985363254,86.13259084,1.867983004,1167.918169,18.35765181,8.956855094,3.126662932,18.76340242,24.67653012,16.00888855,4.298007059,23.06480149,1.418324762,30.17821552,13.94692881,39.67941243,62.27641005,4.804803636,37.59743796,20.99143198,58.04768121,15.50872629,68.71491044,57.80306666
475,6.820303491,146.0854211,1.435700755,724.780602,22.73978581,12.44459721,4.41935228,34.14879844,14.71299628,17.55977359,4.661496959,22.00564097,1.651038805,30.19268221,4.268179112,40.27076697,60.9379971,4.062610529,37.95396292,20.8292453,45.94702252,23.70297217,45.56052636,51.98240413
476,2.496445691,145.5896667,1.088332359,1089.067935,11.29227562,3.687132411,2.426910453,33.86197811,19.31024298,11.03333023,2.542293421,36.89628697,0.515127599,24.08243304,3.6926804,31.88207076,74.99340922,4.473830723,32.88112661,11.10538082,16.46000029,21.20209027,29.25666651,35.64329825
477,4.737971754,165.1937881,2.16726311,315.6695007,23.20628075,8.433790429,3.19960704,31.45626024,9.940543416,19.26140991,4.316735018,24.05981345,2.461336624,26.83427595,7.233306816,32.17266904,51.64137032,4.350913842,32.14457711,17.59701176,55.10737873,17.77896593,35.58169139,46.10028353
478,5.026320266,155.0771959,1.21417486,712.3560508,23.5348341,5.622235007,3.344597185,31.35654295,17.13140363,14.82386275,4.469464665,23.87154939,1.32439114,31.17565759,3.61106034,43.44699829,54.13313709,4.002365103,31.98966547,18.85489475,46.0683316,23.39188239,38.44293886,51.46214126
479,6.511083936,158.3874857,2.449204311,749.8100999,23.529255,8.302290369,4.339944478,26.91037575,15.65118704,21.28574412,5.275438553,23.43050289,2.594196177,30.77575299,7.168051293,43.90122747,53.38931912,5.549515371,35.26479656,23.49700413,44.97617859,20.80872301,49.91970466,57.48567757
480,7.242552707,128.2941896,1.554439562,673.6734751,24.05016216,8.360099074,5.608278557,30.50188363,17.41996804,19.08598545,6.161863303,24.17254823,2.381467558,28.55034981,3.915670729,43.32535938,55.2096718,4.034757715,35.40444042,20.90795356,52.09625029,24.58549492,47.63719199,60.37997986
